Year,CountryOrigin,CountryOriginISO,CountryAsylum,CountryAsylumISO,Female0-4,Female5-11,Female12-17,Female18-59,Female60,FemaleOther,FemaleTotal,Male0-4,Male0-4,Male5-11,Male12-17,Male18-59,Male60,MaleOther,Total
2022,Rep. of Moldova,MDA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2022,Maldives,MDV,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2022,Mexico,MEX,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
2022,Mali,MLI,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
2022,Malaysia,MYS,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939
2022,Malawi,MWI,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
2022,Montenegro,MNE,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Mongolia,MNG,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
2022,Morocco,MAR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
2022,Mozambique,MOZ,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022,Mauritius,MUS,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
2022,Myanmar,MMR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529
2022,Namibia,NAM,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428
2022,Nepal,NPL,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603
2022,Netherlands (Kingdom of the),NLD,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Niger,NER,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
2022,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
2022,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6572
2022,Norway,NOR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Oman,OMN,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2022,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13755
2022,Panama,PAN,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Peru,PER,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2022,Philippines,PHL,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139
2022,Poland,POL,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2022,Portugal,PRT,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Qatar,QAT,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2022,Romania,ROU,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2022,South Africa,ZAF,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
2022,Russian Federation,RUS,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
2022,Rwanda,RWA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
2022,El Salvador,SLV,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877
2022,Saudi Arabia,SAU,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669
2022,Senegal,SEN,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
2022,Seychelles,SYC,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2022,Singapore,SGP,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2022,Sierra Leone,SLE,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686
2022,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
2022,Viet Nam,VNM,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7067
2022,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365
2022,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077
2022,Saint Kitts and Nevis,KNA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2022,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17176
2022,Slovakia,SVK,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Eswatini,SWZ,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2022,Sweden,SWE,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20054
2022,United Rep. of Tanzania,TZA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
2022,Thailand,THA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
2022,Tajikistan,TJK,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
2022,Turkmenistan,TKM,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2022,Timor-Leste,TLS,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2022,Togo,TGO,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2022,Trinidad and Tobago,TTO,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
2022,Tunisia,TUN,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
2022,Türkiye,TUR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6259
2022,United Arab Emirates,ARE,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2022,Uganda,UGA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435
2022,Unknown ,UNK,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9002
2022,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,122074,122074,0,0,0,0,0,60126,60126,183399
2022,United States of America,USA,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
2022,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451
2022,Vanuatu,VUT,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Saint Vincent and the Grenadines,VCT,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2022,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
2022,Western Sahara,ESH,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2022,Yemen,YEM,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585
2022,Zambia,ZMB,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
2022,Zimbabwe,ZWE,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292
2022,Afghanistan,AFG,Georgia,GEO,0,5,6,27,0,0,38,5,5,7,28,0,0,45,83
2022,Egypt,EGY,Georgia,GEO,0,5,8,29,0,0,42,0,7,7,51,0,0,65,107
2022,Bangladesh,BGD,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2022,Belarus,BLR,Georgia,GEO,0,7,0,0,0,0,7,0,0,0,8,0,0,8,15
2022,Dem. Rep. of the Congo,COD,Georgia,GEO,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Cuba,CUB,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Eritrea,ERI,Georgia,GEO,0,0,0,10,0,0,10,0,0,5,5,0,0,10,20
2022,Ethiopia,ETH,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Palestinian,PSE,Georgia,GEO,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2022,Ghana,GHA,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,India,IND,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2022,Iran (Islamic Rep. of),IRN,Georgia,GEO,0,11,10,109,0,0,130,5,7,12,158,5,0,187,317
2022,Iraq,IRQ,Georgia,GEO,0,17,17,92,10,0,136,0,14,17,187,36,0,254,390
2022,Jordan,JOR,Georgia,GEO,0,0,0,0,0,0,0,0,5,0,18,0,0,23,23
2022,Kazakhstan,KAZ,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2022,Kyrgyzstan,KGZ,Georgia,GEO,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Lebanon,LBN,Georgia,GEO,0,0,6,13,0,0,19,0,0,5,22,0,0,27,46
2022,Morocco,MAR,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Myanmar,MMR,Georgia,GEO,0,0,0,9,0,0,9,0,0,0,5,0,0,5,14
2022,Nigeria,NGA,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15
2022,Pakistan,PAK,Georgia,GEO,0,0,0,11,0,0,11,0,0,0,22,0,0,22,33
2022,South Africa,ZAF,Georgia,GEO,0,6,0,0,0,0,6,0,0,6,0,0,0,6,12
2022,Russian Federation,RUS,Georgia,GEO,0,17,14,115,5,0,151,0,16,24,130,13,0,183,334
2022,Somalia,SOM,Georgia,GEO,0,0,0,8,0,0,8,0,0,0,8,0,0,8,16
2022,Sudan,SDN,Georgia,GEO,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6
2022,Syrian Arab Rep.,SYR,Georgia,GEO,14,14,21,116,30,0,195,12,28,24,178,31,0,273,468
2022,Thailand,THA,Georgia,GEO,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Tajikistan,TJK,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11
2022,Turkmenistan,TKM,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2022,Türkiye,TUR,Georgia,GEO,6,0,5,12,0,0,23,0,6,5,175,19,0,205,228
2022,Unknown ,UNK,Georgia,GEO,31,0,0,0,0,0,31,28,6,0,0,0,0,34,65
2022,Ukraine,UKR,Georgia,GEO,957,1395,900,10886,1588,0,15726,930,1554,914,6519,855,0,10772,26498
2022,Uzbekistan,UZB,Georgia,GEO,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Yemen,YEM,Georgia,GEO,0,0,8,21,0,0,29,0,0,10,43,0,0,53,82
2022,Afghanistan,AFG,Germany,DEU,6904,16234,10970,45584,4761,72,84525,7295,17565,15962,85805,4225,118,130970,215677
2022,Albania,ALB,Germany,DEU,127,246,201,936,45,0,1555,142,301,175,776,59,0,1453,3008
2022,Algeria,DZA,Germany,DEU,66,69,33,293,21,12,494,88,70,54,1196,40,120,1568,2062
2022,Angola,AGO,Germany,DEU,39,65,67,400,38,0,609,41,78,101,282,47,7,556,1165
2022,Egypt,EGY,Germany,DEU,112,188,120,490,33,23,966,99,189,152,1411,55,130,2036,3007
2022,Argentina,ARG,Germany,DEU,0,0,5,6,0,0,11,6,0,5,12,0,0,23,34
2022,Armenia,ARM,Germany,DEU,133,240,166,1836,504,168,3047,143,274,259,1991,358,201,3226,6282
2022,Australia,AUS,Germany,DEU,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2022,Austria,AUT,Germany,DEU,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Azerbaijan,AZE,Germany,DEU,172,351,260,2069,379,213,3444,167,409,332,2589,275,375,4147,7596
2022,Bahrain,BHR,Germany,DEU,5,0,6,6,0,0,17,0,0,7,21,0,0,28,45
2022,Burundi,BDI,Germany,DEU,20,19,11,154,5,0,209,14,17,8,395,5,0,439,648
2022,Belgium,BEL,Germany,DEU,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2022,Benin,BEN,Germany,DEU,19,5,5,61,0,5,95,15,12,16,108,5,0,156,251
2022,Bangladesh,BGD,Germany,DEU,31,21,15,89,5,0,161,13,22,27,541,17,9,629,790
2022,Bhutan,BTN,Germany,DEU,0,0,0,0,0,0,0,0,0,0,14,5,0,19,19
2022,Burkina Faso,BFA,Germany,DEU,16,11,5,73,0,0,105,11,8,5,117,0,5,146,251
2022,Belarus,BLR,Germany,DEU,31,89,44,458,72,69,763,33,88,48,459,52,59,739,1507
2022,Bolivia (Plurinational State of),BOL,Germany,DEU,0,0,0,5,0,0,5,0,9,0,0,8,0,17,22
2022,Botswana,BWA,Germany,DEU,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Brazil,BRA,Germany,DEU,6,10,5,16,5,0,42,12,0,0,27,0,0,39,81
2022,Bosnia and Herzegovina,BIH,Germany,DEU,72,143,82,674,223,0,1194,81,114,88,568,164,0,1015,2209
2022,Bulgaria,BGR,Germany,DEU,5,8,5,14,10,0,42,0,0,5,17,32,0,54,96
2022,Cambodia,KHM,Germany,DEU,0,5,5,19,0,0,29,0,0,0,30,8,0,38,67
2022,Canada,CAN,Germany,DEU,5,0,6,7,0,0,18,0,6,7,8,0,5,26,44
2022,Central African Rep.,CAF,Germany,DEU,0,0,0,6,0,0,6,5,0,0,27,0,0,32,38
2022,Chad,TCD,Germany,DEU,5,15,13,39,0,0,72,17,22,15,144,0,0,198,270
2022,China,CHN,Germany,DEU,38,47,34,622,84,16,841,28,43,54,830,153,35,1143,1984
2022,Chile,CHL,Germany,DEU,7,0,0,27,40,0,74,9,0,0,31,61,0,101,175
2022,Cameroon,CMR,Germany,DEU,95,68,29,682,54,37,965,92,63,48,1182,16,119,1520,2485
2022,Congo,COG,Germany,DEU,5,13,16,118,9,8,169,0,8,11,104,13,11,147,316
2022,Dem. Rep. of the Congo,COD,Germany,DEU,76,88,70,681,113,11,1039,88,76,64,633,144,23,1028,2067
2022,Comoros,COM,Germany,DEU,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Colombia,COL,Germany,DEU,53,95,93,633,26,0,900,62,89,76,753,18,0,998,1898
2022,Costa Rica,CRI,Germany,DEU,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2022,Cuba,CUB,Germany,DEU,5,5,6,62,9,0,87,5,7,6,133,20,0,171,258
2022,Czechia,CZE,Germany,DEU,0,5,0,24,127,0,156,0,0,0,45,196,0,241,397
2022,Djibouti,DJI,Germany,DEU,6,0,0,27,0,0,33,6,0,0,26,0,0,32,65
2022,Dominica,DMA,Germany,DEU,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Dominican Rep.,DOM,Germany,DEU,0,0,0,5,0,0,5,0,0,0,11,0,0,11,16
2022,Ecuador,ECU,Germany,DEU,0,0,0,14,0,6,20,0,8,0,7,0,5,20,40
2022,Equatorial Guinea,GNQ,Germany,DEU,0,0,0,9,0,0,9,0,0,0,11,7,0,18,27
2022,Eritrea,ERI,Germany,DEU,3024,2144,853,10561,442,0,17024,3024,2297,952,24107,256,0,30636,47684
2022,Estonia,EST,Germany,DEU,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Ethiopia,ETH,Germany,DEU,670,521,106,2403,157,0,3857,667,590,110,2519,179,8,4073,7935
2022,France,FRA,Germany,DEU,0,0,0,0,0,0,0,0,0,0,6,6,0,12,12
2022,Gabon,GAB,Germany,DEU,5,5,0,10,0,0,20,0,0,0,15,0,0,15,35
2022,Gambia,GMB,Germany,DEU,121,64,29,390,0,0,604,117,51,48,1288,6,8,1518,2122
2022,Palestinian,PSE,Germany,DEU,72,118,125,481,34,0,830,64,151,126,1783,34,8,2166,2996
2022,United Kingdom of Great Britain and Northern Ireland,GBR,Germany,DEU,0,0,5,5,0,0,10,0,7,0,12,5,5,29,39
2022,Georgia,GEO,Germany,DEU,507,695,391,2729,225,120,4667,547,818,458,4004,174,238,6239,10906
2022,Ghana,GHA,Germany,DEU,101,76,26,324,35,58,620,78,72,27,596,61,124,958,1578
2022,Guinea-Bissau,GNB,Germany,DEU,15,0,5,33,0,0,53,11,6,8,96,0,0,121,174
2022,Greece,GRC,Germany,DEU,5,0,0,0,7,0,12,5,0,0,6,32,0,43,55
2022,Guatemala,GTM,Germany,DEU,0,0,5,6,0,0,11,0,0,0,6,0,0,6,17
2022,Guinea,GIN,Germany,DEU,584,156,85,1408,16,5,2254,548,156,104,2619,16,21,3464,5723
2022,Haiti,HTI,Germany,DEU,5,0,0,12,0,0,17,9,0,0,26,0,0,35,52
2022,"China, Hong Kong SAR",HKG,Germany,DEU,0,0,0,8,0,0,8,0,8,0,0,0,0,8,16
2022,Honduras,HND,Germany,DEU,8,5,5,44,0,0,62,0,15,7,52,0,0,74,136
2022,Croatia,HRV,Germany,DEU,0,0,10,75,32,0,117,0,0,0,55,91,0,146,263
2022,Hungary,HUN,Germany,DEU,0,0,5,14,66,0,85,0,0,0,19,128,0,147,232
2022,Cote d'Ivoire,CIV,Germany,DEU,161,76,30,422,5,5,699,138,71,31,548,5,15,808,1507
2022,India,IND,Germany,DEU,32,38,23,230,16,18,357,29,43,32,851,35,131,1121,1478
2022,Indonesia,IDN,Germany,DEU,0,5,0,5,0,0,10,0,0,0,10,0,0,10,20
2022,Iran (Islamic Rep. of),IRN,Germany,DEU,891,1221,957,10906,1491,83,15549,846,1283,1175,17610,2293,195,23402,38965
2022,Iraq,IRQ,Germany,DEU,4742,8889,7077,31992,2782,15,55497,4961,9605,8085,52677,2268,116,77712,133267
2022,Israel,ISR,Germany,DEU,0,11,5,27,10,0,53,5,5,6,51,8,16,91,144
2022,Italy,ITA,Germany,DEU,0,11,5,7,0,0,23,0,6,5,10,0,0,21,44
2022,Jamaica,JAM,Germany,DEU,0,0,0,18,0,0,18,0,0,0,43,0,0,43,61
2022,Jordan,JOR,Germany,DEU,47,34,36,257,18,6,398,35,45,48,527,21,64,740,1138
2022,Japan,JPN,Germany,DEU,0,0,10,9,0,0,19,0,0,8,15,0,0,23,42
2022,Kazakhstan,KAZ,Germany,DEU,6,26,16,160,45,22,275,15,24,15,149,18,11,232,507
2022,Kenya,KEN,Germany,DEU,27,13,11,315,8,5,379,19,21,11,199,5,0,255,634
2022,Kyrgyzstan,KGZ,Germany,DEU,20,42,25,169,14,9,279,20,34,34,160,8,5,261,540
2022,Rep. of Korea,KOR,Germany,DEU,0,0,0,21,0,5,26,0,5,0,11,0,0,16,42
2022,Dem. People's Rep. of Korea,PRK,Germany,DEU,0,0,0,36,10,0,46,0,0,0,39,11,0,50,96
2022,Kuwait,KWT,Germany,DEU,13,22,0,28,0,0,63,11,16,12,41,0,0,80,143
2022,Lao People's Dem. Rep.,LAO,Germany,DEU,0,0,0,0,6,0,6,0,0,0,21,16,0,37,43
2022,Liberia,LBR,Germany,DEU,23,14,0,100,0,5,142,26,0,5,217,5,10,263,405
2022,Libya,LBY,Germany,DEU,130,281,142,716,36,7,1312,153,316,200,1477,57,88,2291,3603
2022,Lebanon,LBN,Germany,DEU,167,300,240,1070,115,12,1904,224,352,243,1887,99,103,2908,4812
2022,Sri Lanka,LKA,Germany,DEU,42,61,61,607,258,0,1029,49,70,59,2029,388,0,2595,3624
2022,Lithuania,LTU,Germany,DEU,0,0,0,7,0,0,7,0,0,0,6,5,0,11,18
2022,Luxembourg,LUX,Germany,DEU,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Latvia,LVA,Germany,DEU,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2022,Madagascar,MDG,Germany,DEU,0,0,0,6,0,0,6,0,0,0,10,0,0,10,16
2022,Mauritania,MRT,Germany,DEU,5,13,0,21,0,0,39,13,6,0,69,5,0,93,132
2022,North Macedonia,MKD,Germany,DEU,269,463,280,1206,70,0,2288,312,478,289,1177,104,5,2365,4653
2022,Rep. of Moldova,MDA,Germany,DEU,171,241,174,963,88,105,1742,173,232,167,1070,68,142,1852,3594
2022,Mexico,MEX,Germany,DEU,5,0,0,8,0,0,13,0,0,5,27,0,0,32,45
2022,Mali,MLI,Germany,DEU,28,17,10,75,0,0,130,24,22,17,381,0,0,444,574
2022,Malaysia,MYS,Germany,DEU,0,0,0,6,0,0,6,0,0,0,6,0,0,6,12
2022,Malawi,MWI,Germany,DEU,0,0,0,9,0,0,9,0,5,0,15,0,0,20,29
2022,Montenegro,MNE,Germany,DEU,24,31,21,137,22,0,235,22,25,27,145,12,0,231,466
2022,Mongolia,MNG,Germany,DEU,23,48,16,135,14,0,236,32,40,26,101,11,0,210,446
2022,Morocco,MAR,Germany,DEU,108,85,36,567,21,285,1102,123,109,60,1122,23,733,2170,3277
2022,Mozambique,MOZ,Germany,DEU,0,0,5,13,0,0,18,0,6,0,13,0,0,19,37
2022,Myanmar,MMR,Germany,DEU,15,25,25,289,30,0,384,26,29,25,635,56,0,771,1155
2022,Namibia,NAM,Germany,DEU,6,0,0,34,0,0,40,7,0,0,11,0,0,18,58
2022,Nepal,NPL,Germany,DEU,0,0,0,19,5,6,30,5,0,5,53,0,0,63,93
2022,Netherlands (Kingdom of the),NLD,Germany,DEU,6,6,0,7,0,0,19,10,10,0,5,0,0,25,44
2022,Niger,NER,Germany,DEU,5,5,0,25,0,0,35,9,0,6,90,0,5,110,145
2022,Nicaragua,NIC,Germany,DEU,11,21,12,128,0,0,172,16,37,10,156,0,0,219,391
2022,Nigeria,NGA,Germany,DEU,2305,1472,346,4329,28,242,8722,1922,1615,352,3831,35,690,8445,17176
2022,New Zealand,NZL,Germany,DEU,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2022,Oman,OMN,Germany,DEU,0,5,0,7,0,0,12,0,5,0,0,0,0,5,17
2022,Pakistan,PAK,Germany,DEU,266,328,259,1790,370,7,3020,282,369,372,4809,335,115,6282,9307
2022,Panama,PAN,Germany,DEU,8,0,0,0,0,0,8,7,0,0,0,0,0,7,15
2022,Paraguay,PRY,Germany,DEU,5,0,0,0,0,0,5,0,0,0,10,0,0,10,15
2022,Peru,PER,Germany,DEU,7,0,5,40,9,0,61,0,7,0,40,6,0,53,114
2022,Philippines,PHL,Germany,DEU,0,10,5,34,8,0,57,7,6,0,16,0,0,29,86
2022,Palau,PLW,Germany,DEU,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Poland,POL,Germany,DEU,0,0,5,33,138,0,176,0,5,0,62,329,0,396,572
2022,Portugal,PRT,Germany,DEU,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8
2022,Romania,ROU,Germany,DEU,0,0,9,25,25,0,59,0,5,5,49,61,0,120,179
2022,South Africa,ZAF,Germany,DEU,0,9,0,22,0,0,31,5,5,7,14,10,0,41,72
2022,Russian Federation,RUS,Germany,DEU,650,1663,1275,6217,1043,335,11183,684,1791,1425,5897,570,289,10656,21847
2022,Rwanda,RWA,Germany,DEU,26,23,13,345,6,0,413,39,34,11,456,10,7,557,970
2022,El Salvador,SLV,Germany,DEU,17,23,11,132,0,0,183,17,20,12,126,5,0,180,363
2022,Saudi Arabia,SAU,Germany,DEU,0,9,7,55,0,0,71,0,12,16,46,0,6,80,151
2022,Senegal,SEN,Germany,DEU,27,26,0,87,0,0,140,22,22,5,215,5,6,275,415
2022,Singapore,SGP,Germany,DEU,0,0,5,0,0,0,5,0,0,5,0,0,0,5,10
2022,Sierra Leone,SLE,Germany,DEU,72,41,19,258,6,7,403,71,49,32,557,9,11,729,1132
2022,Solomon Islands,SLB,Germany,DEU,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Somalia,SOM,Germany,DEU,2238,1359,925,7174,216,10,11922,2158,1975,1046,11764,173,5,17121,29060
2022,Spain,ESP,Germany,DEU,0,0,15,0,0,0,15,0,7,0,7,0,0,14,29
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Germany,DEU,208,372,279,2636,847,0,4342,233,394,325,2434,726,5,4117,8459
2022,Viet Nam,VNM,Germany,DEU,33,17,20,1027,241,137,1475,9,15,33,1110,361,138,1666,3141
2022,South Sudan,SSD,Germany,DEU,0,6,5,22,0,0,33,0,13,8,114,0,0,135,168
2022,Stateless,XXA,Germany,DEU,256,496,534,2293,200,5,3784,234,571,632,4105,338,23,5903,9692
2022,Sudan,SDN,Germany,DEU,115,112,60,344,19,6,656,122,122,80,1909,37,44,2314,2970
2022,Slovakia,SVK,Germany,DEU,0,0,0,5,15,0,20,0,0,0,13,35,0,48,68
2022,Slovenia,SVN,Germany,DEU,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
2022,Eswatini,SWZ,Germany,DEU,0,0,0,5,0,0,5,0,0,5,0,0,0,5,10
2022,Sweden,SWE,Germany,DEU,0,0,0,8,0,0,8,5,5,0,0,0,0,10,18
2022,Syrian Arab Rep.,SYR,Germany,DEU,23736,37457,27016,122055,8419,25,218708,24826,40624,34324,247829,9942,115,357660,576793
